model,problem_id,problem_consistency,avg_similarity,consistent_pairs,total_pairs
Dataset_Qwen3VL,p02784,0.2,0.35666666666666663,3,15
Dataset_Qwen3VL,p02419,0.4,0.45666666666666667,6,15
Dataset_Qwen3VL,p03075,0.2,0.30999999999999994,3,15
Dataset_Qwen3VL,p02394,0.4,0.39666666666666667,6,15
Dataset_Qwen3VL,p02381,0.3333333333333333,0.38666666666666666,5,15
Dataset_Qwen3VL,p02418,0.13333333333333333,0.31,2,15
Dataset_Qwen3VL,p03060,0.26666666666666666,0.36,4,15
Dataset_Qwen3VL,p03289,0.2,0.32333333333333336,3,15
Dataset_Qwen3VL,p02785,0.4666666666666667,0.4266666666666667,7,15
Dataset_Qwen3VL,p02801,0.4,0.45999999999999996,6,15
Dataset_Qwen3VL,p02791,0.06666666666666667,0.25666666666666665,1,15
Dataset_Qwen3VL,p02578,0.4,0.41999999999999993,6,15
Dataset_Qwen3VL,p02829,0.5333333333333333,0.4499999999999999,8,15
Dataset_Qwen3VL,p03470,0.8666666666666667,0.65,13,15
Dataset_Qwen3VL,p03680,0.5333333333333333,0.4499999999999999,8,15
Dataset_Qwen3VL,p03469,0.4666666666666667,0.4566666666666666,7,15
Dataset_Qwen3VL,p02777,0.26666666666666666,0.3433333333333334,4,15
Dataset_Qwen3VL,p02993,0.3333333333333333,0.31333333333333335,5,15
Dataset_Qwen3VL,p03316,0.26666666666666666,0.37,4,15
Dataset_Qwen3VL,p02987,0.6,0.41666666666666663,9,15
Dataset_Qwen3VL,p02818,0.4,0.40666666666666657,6,15
Dataset_Qwen3VL,p03455,0.06666666666666667,0.25500000000000006,1,15
Dataset_Qwen3VL,p03086,0.4,0.4,6,15
Dataset_Qwen3VL,p02415,0.4666666666666667,0.43333333333333335,7,15
Dataset_Qwen3VL,p02830,0.5333333333333333,0.48333333333333334,8,15
Dataset_Qwen3VL,p02401,0.5333333333333333,0.48333333333333334,8,15
Dataset_Qwen3VL,p02398,0.2,0.3133333333333334,3,15
Dataset_Qwen3VL,p03087,0.5333333333333333,0.4833333333333333,8,15
Dataset_Qwen3VL,p02399,0.6666666666666666,0.55,10,15
Dataset_Qwen3VL,p02414,0.4666666666666667,0.41333333333333333,7,15
Dataset_Qwen3VL,p02400,0.6666666666666666,0.49666666666666665,10,15
Dataset_Qwen3VL,p02831,0.3333333333333333,0.43666666666666665,5,15
Dataset_Qwen3VL,p02819,0.6666666666666666,0.5633333333333334,10,15
Dataset_Qwen3VL,p02945,0.7333333333333333,0.55,11,15
Dataset_Qwen3VL,p03285,0.3333333333333333,0.38333333333333336,5,15
Dataset_Qwen3VL,p02951,0.6666666666666666,0.5266666666666666,10,15
Dataset_Qwen3VL,p00001,0.26666666666666666,0.34500000000000003,4,15
Dataset_Qwen3VL,p02576,0.26666666666666666,0.35,4,15
Dataset_Qwen3VL,p03695,0.6666666666666666,0.51,10,15
Dataset_Qwen3VL,p03126,0.0,0.2700000000000001,0,15
Dataset_Qwen3VL,p03324,0.4,0.38666666666666666,6,15
Dataset_Qwen3VL,p03456,0.4666666666666667,0.46333333333333326,7,15
Dataset_Qwen3VL,p02947,0.3333333333333333,0.37333333333333324,5,15
Dataset_Qwen3VL,p00003,0.4,0.39,6,15
Dataset_Qwen3VL,p02953,0.26666666666666666,0.36666666666666664,4,15
Dataset_Qwen3VL,p02628,0.3333333333333333,0.3499999999999999,5,15
Dataset_Qwen3VL,p03293,0.3333333333333333,0.3966666666666666,5,15
Dataset_Qwen3VL,p03720,0.3333333333333333,0.45999999999999996,5,15
Dataset_Qwen3VL,p02402,0.3333333333333333,0.38333333333333336,5,15
Dataset_Qwen3VL,p02417,0.5333333333333333,0.49333333333333335,8,15
Dataset_Qwen3VL,p02416,0.4666666666666667,0.5900000000000001,7,15
Dataset_Qwen3VL,p02832,0.26666666666666666,0.35,4,15
Dataset_Qwen3VL,p02629,0.26666666666666666,0.37333333333333335,4,15
Dataset_Qwen3VL,p03292,0.3333333333333333,0.36999999999999994,5,15
Dataset_Qwen3VL,p02403,0.3333333333333333,0.35666666666666663,5,15
Dataset_Qwen3VL,p03494,0.4666666666666667,0.34333333333333343,7,15
Dataset_Qwen3VL,p00002,0.3333333333333333,0.4033333333333333,5,15
Dataset_Qwen3VL,p02952,0.4,0.3766666666666667,6,15
Dataset_Qwen3VL,p02946,0.2,0.31333333333333335,3,15
Dataset_Qwen3VL,p03457,0.2,0.3400000000000001,3,15
Dataset_Qwen3VL,p02981,0.4666666666666667,0.44,7,15
Dataset_Qwen3VL,p02577,0.2,0.34,3,15
Dataset_Qwen3VL,p03325,0.4666666666666667,0.42,7,15
Dataset_Qwen3VL,p02759,0.4666666666666667,0.42666666666666664,7,15
Dataset_Qwen3VL,p02771,0.3333333333333333,0.37333333333333335,5,15
Dataset_Qwen3VL,p02639,0.4666666666666667,0.51,7,15
Dataset_Qwen3VL,p00006,0.6,0.5166666666666667,9,15
Dataset_Qwen3VL,p02995,0.2,0.35,3,15
Dataset_Qwen3VL,p02836,0.6666666666666666,0.4866666666666667,10,15
Dataset_Qwen3VL,p03282,0.13333333333333333,0.25,2,15
Dataset_Qwen3VL,p03043,0.4,0.38,6,15
Dataset_Qwen3VL,p02413,0.5333333333333333,0.46333333333333326,8,15
Dataset_Qwen3VL,p02407,0.13333333333333333,0.2866666666666667,2,15
Dataset_Qwen3VL,p02406,0.4666666666666667,0.37666666666666665,7,15
Dataset_Qwen3VL,p03042,0.13333333333333333,0.35333333333333333,2,15
Dataset_Qwen3VL,p02412,0.26666666666666666,0.37,4,15
Dataset_Qwen3VL,p02957,0.5333333333333333,0.45999999999999996,8,15
Dataset_Qwen3VL,p00007,0.2,0.31333333333333335,3,15
Dataset_Qwen3VL,p02994,0.5333333333333333,0.41999999999999993,8,15
Dataset_Qwen3VL,p03308,0.4666666666666667,0.46,7,15
Dataset_Qwen3VL,p02570,0.26666666666666666,0.36000000000000004,4,15
Dataset_Qwen3VL,p02772,0.26666666666666666,0.3466666666666666,4,15
Dataset_Qwen3VL,p03136,0.3333333333333333,0.3666666666666666,5,15
Dataset_Qwen3VL,p03478,0.5333333333333333,0.4733333333333333,8,15
Dataset_Qwen3VL,p02982,0.3333333333333333,0.5,5,15
Dataset_Qwen3VL,p02766,0.3333333333333333,0.4,5,15
Dataset_Qwen3VL,p03644,0.3333333333333333,0.49499999999999994,5,15
Dataset_Qwen3VL,p03493,0.2,0.3266666666666667,3,15
Dataset_Qwen3VL,p03242,0.26666666666666666,0.3466666666666667,4,15
Dataset_Qwen3VL,p00011,0.06666666666666667,0.21000000000000002,1,15
Dataset_Qwen3VL,p00005,0.5333333333333333,0.45333333333333325,8,15
Dataset_Qwen3VL,p02612,0.06666666666666667,0.21333333333333335,1,15
Dataset_Qwen3VL,p03281,0.26666666666666666,0.3400000000000001,4,15
Dataset_Qwen3VL,p02835,0.4666666666666667,0.45666666666666667,7,15
Dataset_Qwen3VL,p02389,0.4,0.4000000000000001,6,15
Dataset_Qwen3VL,p02388,0.5333333333333333,0.4683333333333332,8,15
Dataset_Qwen3VL,p02411,0.26666666666666666,0.3766666666666667,4,15
Dataset_Qwen3VL,p03041,0.3333333333333333,0.4266666666666667,5,15
Dataset_Qwen3VL,p03243,0.6,0.4166666666666667,9,15
Dataset_Qwen3VL,p02404,0.26666666666666666,0.36,4,15
Dataset_Qwen3VL,p02410,0.13333333333333333,0.30000000000000004,2,15
Dataset_Qwen3VL,p02613,0.5333333333333333,0.4233333333333333,8,15
Dataset_Qwen3VL,p02767,0.4666666666666667,0.3666666666666666,7,15
Dataset_Qwen3VL,p02405,0.06666666666666667,0.31000000000000005,1,15
Dataset_Qwen3VL,p02773,0.06666666666666667,0.31333333333333335,1,15
Dataset_Qwen3VL,p02983,0.3333333333333333,0.3566666666666667,5,15
Dataset_Qwen3VL,p02571,0.3333333333333333,0.3433333333333334,5,15
Dataset_Qwen3VL,p03109,0.2,0.32500000000000007,3,15
Dataset_Qwen3VL,p02264,0.8,0.5366666666666666,12,15
Dataset_Qwen3VL,p03146,0.26666666666666666,0.3766666666666667,4,15
Dataset_Qwen3VL,p03378,0.2,0.30333333333333334,3,15
Dataset_Qwen3VL,p03998,0.3333333333333333,0.37,5,15
Dataset_Qwen3VL,p02258,0.4,0.4,6,15
Dataset_Qwen3VL,p02700,0.13333333333333333,0.24666666666666673,2,15
Dataset_Qwen3VL,p02847,0.3333333333333333,0.3633333333333333,5,15
Dataset_Qwen3VL,p04012,0.5333333333333333,0.47,8,15
Dataset_Qwen3VL,p02675,0.4,0.36333333333333334,6,15
Dataset_Qwen3VL,p02729,0.4666666666666667,0.3766666666666667,7,15
Dataset_Qwen3VL,p02701,0.5333333333333333,0.4666666666666667,8,15
Dataset_Qwen3VL,p02887,0.6,0.5066666666666666,9,15
Dataset_Qwen3VL,p03435,0.3333333333333333,0.4233333333333334,5,15
Dataset_Qwen3VL,p02717,0.6666666666666666,0.5566666666666666,10,15
Dataset_Qwen3VL,p02677,0.6,0.5000000000000001,9,15
Dataset_Qwen3VL,p02259,0.7333333333333333,0.55,11,15
Dataset_Qwen3VL,p03147,0.26666666666666666,0.3666666666666666,4,15
Dataset_Qwen3VL,p02879,0.7333333333333333,0.52,11,15
Dataset_Qwen3VL,p02676,0.7333333333333333,0.5466666666666666,11,15
Dataset_Qwen3VL,p02688,0.2,0.31,3,15
Dataset_Qwen3VL,p02886,0.3333333333333333,0.44000000000000006,5,15
Dataset_Qwen3VL,p02712,0.6,0.5,9,15
Dataset_Qwen3VL,p03434,0.26666666666666666,0.3433333333333334,4,15
Dataset_Qwen3VL,p03632,0.4,0.42999999999999994,6,15
Dataset_Qwen3VL,p02706,0.6,0.4966666666666667,9,15
Dataset_Qwen3VL,p02921,0.8666666666666667,0.5933333333333334,13,15
Dataset_Qwen3VL,p02935,0.26666666666666666,0.3433333333333333,4,15
Dataset_Qwen3VL,p03352,0.06666666666666667,0.22499999999999998,1,15
Dataset_Qwen3VL,p02699,0.4666666666666667,0.41,7,15
Dataset_Qwen3VL,p02909,0.26666666666666666,0.37,4,15
Dataset_Qwen3VL,p03035,0.5333333333333333,0.4566666666666667,8,15
Dataset_Qwen3VL,p02713,0.06666666666666667,0.26999999999999996,1,15
Dataset_Qwen3VL,p03814,0.6666666666666666,0.49000000000000005,10,15
Dataset_Qwen3VL,p02897,0.4666666666666667,0.4466666666666667,7,15
Dataset_Qwen3VL,p03545,0.2,0.3,3,15
Dataset_Qwen3VL,p02707,0.2,0.31999999999999995,3,15
Dataset_Qwen3VL,p02705,0.4,0.4333333333333333,6,15
Dataset_Qwen3VL,p02711,0.2,0.33333333333333326,3,15
Dataset_Qwen3VL,p02934,0.3333333333333333,0.4133333333333333,5,15
Dataset_Qwen3VL,p02922,0.2,0.33333333333333326,3,15
Dataset_Qwen3VL,p02263,0.4,0.4600000000000001,6,15
Dataset_Qwen3VL,p02881,0.5333333333333333,0.4233333333333333,8,15
Dataset_Qwen3VL,p02659,0.3333333333333333,0.3333333333333332,5,15
Dataset_Qwen3VL,p02880,0.4,0.38,6,15
Dataset_Qwen3VL,p03037,0.2,0.35666666666666663,3,15
Dataset_Qwen3VL,p02658,0.8,0.5599999999999999,12,15
Dataset_Qwen3VL,p03220,0.26666666666666666,0.3733333333333333,4,15
Dataset_Qwen3VL,p02923,0.4666666666666667,0.39999999999999997,7,15
Dataset_Qwen3VL,p02260,0.6,0.5099999999999999,9,15
Dataset_codellama,p03775,0.2,0.25333333333333335,3,15
Dataset_codellama,p02641,0.2,0.24000000000000002,3,15
Dataset_codellama,p03012,0.0,0.20000000000000004,0,15
Dataset_codellama,p02640,0.13333333333333333,0.21333333333333335,2,15
Dataset_codellama,p03239,0.06666666666666667,0.14333333333333337,1,15
Dataset_codellama,p02898,0.3333333333333333,0.2733333333333333,5,15
Dataset_codellama,p02682,0.0,0.21,0,15
Dataset_codellama,p03371,0.0,0.19000000000000003,0,15
Dataset_codellama,p03013,0.2,0.20666666666666667,3,15
Dataset_codellama,p02899,0.06666666666666667,0.18666666666666665,1,15
Dataset_codellama,p03370,0.0,0.11666666666666667,0,15
Dataset_codellama,p03416,0.06666666666666667,0.1866666666666667,1,15
Dataset_codellama,p02681,0.06666666666666667,0.16666666666666669,1,15
Dataset_codellama,p02911,0.0,0.20000000000000004,0,15
Dataset_codellama,p02910,0.06666666666666667,0.2066666666666667,1,15
Dataset_codellama,p02657,0.2,0.2533333333333333,3,15
Dataset_codellama,p04030,0.06666666666666667,0.21000000000000002,1,15
Dataset_codellama,p03011,0.13333333333333333,0.26333333333333336,2,15
Dataset_codellama,p02694,0.26666666666666666,0.2833333333333333,4,15
Dataset_codellama,p02723,0.13333333333333333,0.17,2,15
Dataset_codellama,p03161,0.06666666666666667,0.13333333333333333,1,15
Dataset_codellama,p02257,0.3333333333333333,0.38,5,15
Dataset_codellama,p02256,0.4,0.34333333333333343,6,15
Dataset_codellama,p03001,0.0,0.10333333333333332,0,15
Dataset_codellama,p03160,0.06666666666666667,0.16666666666666669,1,15
Dataset_codellama,p03000,0.2,0.19,3,15
Dataset_codellama,p02848,0.13333333333333333,0.2466666666666667,2,15
Dataset_codellama,p02860,0.13333333333333333,0.2733333333333334,2,15
Dataset_codellama,p03835,0.2,0.24333333333333332,3,15
Dataset_codellama,p03360,0.26666666666666666,0.2833333333333333,4,15
Dataset_codellama,p02268,0.2,0.23333333333333336,3,15
Dataset_codellama,p02718,0.06666666666666667,0.21333333333333337,1,15
Dataset_codellama,p02724,0.13333333333333333,0.14666666666666667,2,15
Dataset_codellama,p02917,0.0,0.19999999999999998,0,15
Dataset_codellama,p02730,0.13333333333333333,0.2366666666666667,2,15
Dataset_codellama,p02693,0.06666666666666667,0.18000000000000002,1,15
Dataset_codellama,p02725,0.3333333333333333,0.3,5,15
Dataset_codellama,p02916,0.13333333333333333,0.26,2,15
Dataset_codellama,p02687,0.0,0.1633333333333333,0,15
Dataset_codellama,p02731,0.06666666666666667,0.18000000000000005,1,15
Dataset_codellama,p02255,0.4,0.35,6,15
Dataset_codellama,p02719,0.13333333333333333,0.17666666666666667,2,15
Dataset_codellama,p03474,0.06666666666666667,0.12333333333333335,1,15
Dataset_codellama,p02420,0.06666666666666667,0.26000000000000006,1,15
Dataset_codellama,p02971,0.26666666666666666,0.3233333333333333,4,15
Dataset_codellama,p03448,0.0,0.1366666666666667,0,15
Dataset_codellama,p02959,0.0,0.14333333333333334,0,15
Dataset_codellama,p02622,0.4666666666666667,0.37999999999999995,7,15
Dataset_codellama,p02408,0.0,0.19333333333333336,0,15
Dataset_codellama,p02391,0.6,0.47666666666666674,9,15
Dataset_codellama,p02409,0.0,0.22000000000000003,0,15
Dataset_codellama,p02390,0.2,0.22000000000000003,3,15
Dataset_codellama,p03071,0.06666666666666667,0.21,1,15
Dataset_codellama,p02958,0.13333333333333333,0.26333333333333336,2,15
Dataset_codellama,p03059,0.06666666666666667,0.20333333333333334,1,15
Dataset_codellama,p02421,0.2,0.2266666666666667,3,15
Dataset_codellama,p04044,0.2,0.23333333333333336,3,15
Dataset_codellama,p03449,0.2,0.31666666666666665,3,15
Dataset_codellama,p02970,0.0,0.15333333333333335,0,15
Dataset_codellama,p02582,0.2,0.3466666666666667,3,15
Dataset_codellama,p03107,0.0,0.22666666666666668,0,15
Dataset_codellama,p02755,0.3333333333333333,0.37,5,15
Dataset_codellama,p02621,0.0,0.06333333333333332,0,15
Dataset_codellama,p03072,0.0,0.15000000000000002,0,15
Dataset_codellama,p02783,0.13333333333333333,0.1766666666666667,2,15
Dataset_codellama,p02812,0.06666666666666667,0.18,1,15
Dataset_codellama,p03073,0.0,0.17666666666666672,0,15
Dataset_codellama,p02393,0.8,0.5800000000000001,12,15
Dataset_codellama,p02392,0.4666666666666667,0.39333333333333337,7,15
Dataset_codellama,p02754,0.0,0.16,0,15
Dataset_codellama,p02595,0.06666666666666667,0.18333333333333338,1,15
Dataset_codellama,p03102,0.0,0.07666666666666667,0,15
Dataset_codellama,p03106,0.13333333333333333,0.28,2,15
Dataset_codellama,p02988,0.0,0.2033333333333333,0,15
Dataset_codellama,p03076,0.0,0.16333333333333336,0,15
Dataset_codellama,p02397,0.26666666666666666,0.36666666666666664,4,15
Dataset_codellama,p02552,0.2,0.24333333333333335,3,15
Dataset_codellama,p02778,0.06666666666666667,0.16666666666666666,1,15
Dataset_codellama,p04043,0.06666666666666667,0.22,1,15
Dataset_codellama,p02396,0.26666666666666666,0.31333333333333335,4,15
Dataset_codellama,p02802,0.06666666666666667,0.23666666666666672,1,15
Dataset_codellama,p03261,0.06666666666666667,0.2033333333333334,1,15
Dataset_codellama,p02786,0.0,0.14666666666666667,0,15
Dataset_codellama,p02989,0.2,0.2566666666666667,3,15
Dataset_codellama,p03471,0.0,0.13333333333333333,0,15
Dataset_codellama,p03315,0.2,0.2533333333333333,3,15
Dataset_codellama,p02547,0.06666666666666667,0.20666666666666672,1,15
Dataset_codellama,p02553,0.06666666666666667,0.13999999999999999,1,15
Dataset_codellama,p02779,0.6,0.48000000000000004,9,15
Dataset_codellama,p03854,0.13333333333333333,0.20000000000000007,2,15
Dataset_codellama,p02753,0.0,0.13,0,15
Dataset_codellama,p02790,0.0,0.14,0,15
Dataset_codellama,p02784,0.0,0.13333333333333333,0,15
Dataset_codellama,p02627,0.6,0.5399999999999999,9,15
Dataset_codellama,p02419,0.06666666666666667,0.24000000000000002,1,15
Dataset_codellama,p02381,0.2,0.28,3,15
Dataset_codellama,p02394,0.26666666666666666,0.26999999999999996,4,15
Dataset_codellama,p03075,0.4,0.4000000000000001,6,15
Dataset_codellama,p02418,0.13333333333333333,0.24666666666666673,2,15
Dataset_codellama,p03060,0.13333333333333333,0.21333333333333335,2,15
Dataset_codellama,p02801,0.06666666666666667,0.11666666666666668,1,15
Dataset_codellama,p02829,0.13333333333333333,0.26333333333333336,2,15
Dataset_codellama,p02785,0.0,0.15333333333333335,0,15
Dataset_codellama,p03289,0.06666666666666667,0.14666666666666667,1,15
Dataset_codellama,p02791,0.0,0.15,0,15
Dataset_codellama,p02578,0.26666666666666666,0.18666666666666668,4,15
Dataset_codellama,p03316,0.0,0.15333333333333332,0,15
Dataset_codellama,p03470,0.13333333333333333,0.16666666666666666,2,15
Dataset_codellama,p03469,0.06666666666666667,0.16999999999999998,1,15
Dataset_codellama,p03680,0.2,0.32,3,15
Dataset_codellama,p02993,0.06666666666666667,0.13999999999999999,1,15
Dataset_codellama,p02987,0.06666666666666667,0.19,1,15
Dataset_codellama,p03455,0.0,0.21000000000000005,0,15
Dataset_codellama,p02777,0.2,0.26333333333333336,3,15
Dataset_codellama,p02818,0.06666666666666667,0.12000000000000002,1,15
Dataset_codellama,p03086,0.3333333333333333,0.23666666666666666,5,15
Dataset_codellama,p02415,0.06666666666666667,0.1866666666666667,1,15
Dataset_codellama,p02401,0.2,0.25000000000000006,3,15
Dataset_codellama,p02398,0.13333333333333333,0.2733333333333334,2,15
Dataset_codellama,p02830,0.0,0.14333333333333334,0,15
Dataset_codellama,p02399,0.3333333333333333,0.27666666666666667,5,15
Dataset_codellama,p02831,0.13333333333333333,0.3133333333333333,2,15
Dataset_codellama,p02400,0.4,0.4133333333333334,6,15
Dataset_codellama,p03087,0.2,0.22999999999999998,3,15
Dataset_codellama,p02414,0.06666666666666667,0.19333333333333333,1,15
Dataset_codellama,p00001,0.4666666666666667,0.35000000000000003,7,15
Dataset_codellama,p03285,0.2,0.2633333333333334,3,15
Dataset_codellama,p02951,0.4,0.35333333333333333,6,15
Dataset_codellama,p02819,0.06666666666666667,0.10000000000000002,1,15
Dataset_codellama,p02945,0.06666666666666667,0.2133333333333334,1,15
Dataset_codellama,p03695,0.06666666666666667,0.23666666666666666,1,15
Dataset_codellama,p02576,0.06666666666666667,0.19,1,15
Dataset_codellama,p03324,0.06666666666666667,0.13333333333333333,1,15
Dataset_codellama,p03456,0.06666666666666667,0.1966666666666667,1,15
Dataset_codellama,p03126,0.06666666666666667,0.1966666666666667,1,15
Dataset_codellama,p02947,0.26666666666666666,0.29333333333333333,4,15
Dataset_codellama,p00003,0.13333333333333333,0.2566666666666667,2,15
Dataset_codellama,p03293,0.3333333333333333,0.2833333333333333,5,15
Dataset_codellama,p02628,0.0,0.14000000000000004,0,15
Dataset_codellama,p02416,0.26666666666666666,0.3,4,15
Dataset_codellama,p02953,0.13333333333333333,0.23,2,15
Dataset_codellama,p03720,0.06666666666666667,0.12000000000000002,1,15
Dataset_codellama,p02417,0.5333333333333333,0.4066666666666666,8,15
Dataset_codellama,p02832,0.0,0.15666666666666668,0,15
Dataset_codellama,p02403,0.3333333333333333,0.2866666666666667,5,15
Dataset_codellama,p02402,0.4,0.3933333333333333,6,15
Dataset_codellama,p03494,0.26666666666666666,0.26333333333333336,4,15
Dataset_codellama,p00002,0.13333333333333333,0.2266666666666667,2,15
Dataset_codellama,p03292,0.06666666666666667,0.21666666666666667,1,15
Dataset_codellama,p02629,0.13333333333333333,0.21333333333333332,2,15
Dataset_codellama,p02952,0.06666666666666667,0.11666666666666668,1,15
Dataset_codellama,p02946,0.2,0.26,3,15
Dataset_codellama,p02577,0.13333333333333333,0.18333333333333332,2,15
Dataset_codellama,p03325,0.13333333333333333,0.22000000000000006,2,15
Dataset_codellama,p03457,0.13333333333333333,0.26000000000000006,2,15
Dataset_codellama,p02981,0.0,0.06333333333333334,0,15
Dataset_codellama,p02639,0.0,0.12000000000000002,0,15
Dataset_codellama,p02995,0.13333333333333333,0.18333333333333332,2,15
Dataset_codellama,p02759,0.13333333333333333,0.2,2,15
Dataset_codellama,p02771,0.5333333333333333,0.38999999999999996,8,15
Dataset_codellama,p02836,0.26666666666666666,0.33,4,15
Dataset_codellama,p00006,0.06666666666666667,0.16666666666666669,1,15
Dataset_codellama,p03282,0.0,0.18000000000000002,0,15
Dataset_codellama,p03043,0.0,0.09666666666666668,0,15
Dataset_codellama,p02407,0.2,0.26666666666666666,3,15
Dataset_codellama,p02413,0.26666666666666666,0.3266666666666667,4,15
Dataset_codellama,p02406,0.4666666666666667,0.4233333333333333,7,15
Dataset_codellama,p03042,0.4,0.3566666666666667,6,15
Dataset_codellama,p02412,0.2,0.29333333333333333,3,15
Dataset_codellama,p02957,0.0,0.13333333333333336,0,15
Dataset_codellama,p00007,0.06666666666666667,0.21,1,15
Dataset_codellama,p03308,0.06666666666666667,0.18,1,15
Dataset_codellama,p02994,0.0,0.19333333333333333,0,15
Dataset_codellama,p03136,0.2,0.16833333333333336,3,15
Dataset_codellama,p02570,0.13333333333333333,0.22333333333333333,2,15
Dataset_codellama,p03644,0.0,0.2066666666666667,0,15
Dataset_codellama,p02982,0.0,0.11,0,15
Dataset_codellama,p02772,0.4,0.31666666666666665,6,15
Dataset_codellama,p03478,0.0,0.16666666666666669,0,15
Dataset_codellama,p02766,0.06666666666666667,0.13333333333333333,1,15
Dataset_codellama,p03493,0.0,0.07666666666666667,0,15
Dataset_codellama,p03242,0.06666666666666667,0.11000000000000001,1,15
Dataset_codellama,p02612,0.06666666666666667,0.23000000000000004,1,15
Dataset_codellama,p00005,0.2,0.2833333333333334,3,15
Dataset_codellama,p00011,0.0,0.12333333333333334,0,15
Dataset_codellama,p03281,0.0,0.1833333333333334,0,15
Dataset_codellama,p02835,0.26666666666666666,0.3166666666666667,4,15
Dataset_codellama,p02404,0.4,0.36666666666666675,6,15
Dataset_codellama,p02410,0.5333333333333333,0.3666666666666666,8,15
Dataset_codellama,p02389,0.0,0.2033333333333334,0,15
Dataset_codellama,p02388,0.6,0.48333333333333334,9,15
Dataset_codellama,p02411,0.3333333333333333,0.22666666666666663,5,15
Dataset_codellama,p02405,0.06666666666666667,0.14999999999999997,1,15
Dataset_codellama,p03041,0.26666666666666666,0.2733333333333334,4,15
Dataset_codellama,p03243,0.26666666666666666,0.30000000000000004,4,15
Dataset_codellama,p02613,0.06666666666666667,0.13000000000000003,1,15
Dataset_codellama,p02773,0.6,0.5233333333333333,9,15
Dataset_codellama,p02983,0.2,0.23333333333333334,3,15
Dataset_codellama,p02767,0.13333333333333333,0.2166666666666667,2,15
Dataset_codellama,p02571,0.06666666666666667,0.19333333333333336,1,15
Dataset_codellama,p03109,0.4,0.28333333333333327,6,15
Dataset_codellama,p02264,0.13333333333333333,0.36666666666666675,2,15
Dataset_codellama,p03146,0.13333333333333333,0.23333333333333336,2,15
Dataset_codellama,p02258,0.2,0.26333333333333336,3,15
Dataset_codellama,p02700,0.2,0.33,3,15
Dataset_codellama,p03378,0.0,0.16,0,15
Dataset_codellama,p02847,0.13333333333333333,0.14,2,15
Dataset_codellama,p02729,0.26666666666666666,0.23333333333333336,4,15
Dataset_codellama,p02675,0.2,0.35000000000000003,3,15
Dataset_codellama,p04012,0.2,0.17666666666666667,3,15
Dataset_codellama,p03147,0.06666666666666667,0.19333333333333336,1,15
Dataset_codellama,p03998,0.06666666666666667,0.2392857142857143,1,15
Dataset_codellama,p02259,0.3333333333333333,0.26999999999999996,5,15
Dataset_codellama,p02701,0.13333333333333333,0.21,2,15
Dataset_codellama,p02677,0.2,0.2566666666666667,3,15
Dataset_codellama,p03435,0.06666666666666667,0.20333333333333334,1,15
Dataset_codellama,p02688,0.13333333333333333,0.18666666666666668,2,15
Dataset_codellama,p02717,0.06666666666666667,0.18666666666666668,1,15
Dataset_codellama,p02879,0.06666666666666667,0.15666666666666668,1,15
Dataset_codellama,p02887,0.2,0.31666666666666665,3,15
Dataset_codellama,p02886,0.06666666666666667,0.2033333333333334,1,15
Dataset_codellama,p03434,0.13333333333333333,0.19333333333333336,2,15
Dataset_codellama,p02676,0.6,0.5000000000000001,9,15
Dataset_codellama,p02712,0.0,0.14000000000000004,0,15
Dataset_codellama,p03352,0.06666666666666667,0.20714285714285713,1,15
Dataset_codellama,p02909,0.2,0.29000000000000004,3,15
Dataset_codellama,p02706,0.06666666666666667,0.19666666666666668,1,15
Dataset_codellama,p03632,0.06666666666666667,0.23,1,15
Dataset_codellama,p02935,0.13333333333333333,0.22666666666666668,2,15
Dataset_codellama,p02921,0.6,0.4566666666666667,9,15
Dataset_codellama,p02699,0.4,0.3366666666666666,6,15
Dataset_codellama,p03035,0.06666666666666667,0.1766666666666667,1,15
Dataset_codellama,p03545,0.0,0.15666666666666668,0,15
Dataset_codellama,p02934,0.13333333333333333,0.25000000000000006,2,15
Dataset_codellama,p02707,0.06666666666666667,0.2166666666666667,1,15
Dataset_codellama,p02263,0.2,0.21000000000000002,3,15
Dataset_codellama,p02897,0.0,0.15,0,15
Dataset_codellama,p02705,0.13333333333333333,0.22000000000000008,2,15
Dataset_codellama,p03814,0.06666666666666667,0.19333333333333336,1,15
Dataset_codellama,p02713,0.06666666666666667,0.2866666666666667,1,15
Dataset_codellama,p02711,0.4,0.34,6,15
Dataset_codellama,p02922,0.0,0.10666666666666666,0,15
Dataset_codellama,p02659,0.06666666666666667,0.16666666666666669,1,15
Dataset_codellama,p02881,0.0,0.17,0,15
Dataset_codellama,p02923,0.06666666666666667,0.15333333333333335,1,15
Dataset_codellama,p02260,0.4,0.3766666666666667,6,15
Dataset_codellama,p03037,0.06666666666666667,0.24333333333333343,1,15
Dataset_codellama,p02658,0.13333333333333333,0.26333333333333336,2,15
Dataset_codellama,p02880,0.13333333333333333,0.28,2,15
Dataset_codellama,p03220,0.0,0.13666666666666666,0,15
Dataset_deepseek-r1,p02682,0.9333333333333333,0.7166666666666668,14,15
Dataset_deepseek-r1,p02640,0.5333333333333333,0.47000000000000003,8,15
Dataset_deepseek-r1,p02899,0.7333333333333333,0.6333333333333333,11,15
Dataset_deepseek-r1,p03775,0.8666666666666667,0.7466666666666668,13,15
Dataset_deepseek-r1,p02898,0.9333333333333333,0.7300000000000002,14,15
