dataset,model_key,model,problem_id,stability,source,is_completed,n_pairs
javascript250,deepseek_r1,DeepSeek-R1,p03370,0.771667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03371,0.648333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03378,0.638333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03416,0.911667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03434,0.878333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03435,0.420000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03448,0.918333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03449,0.618333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03455,0.896667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03456,0.540000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03457,0.753333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03469,0.706667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03470,0.623333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03471,0.910000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03474,0.896667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03478,0.926667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03493,0.720000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03494,0.923333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03545,0.856667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03632,0.758333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03644,0.726667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03680,0.480000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03695,0.905000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03720,0.840000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03775,0.896667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03814,0.860000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03835,0.840000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03854,0.865000,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p03998,0.833333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p04012,0.506667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p04030,0.913333,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p04043,0.916667,direct,false,15
javascript250,deepseek_r1,DeepSeek-R1,p04044,0.676667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p00001,0.891667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p00002,0.758333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p00003,0.876667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p00005,0.853333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p00006,0.620000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p00007,0.726667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p00011,0.811667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02255,0.823333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02256,0.736667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02257,0.696667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02258,0.520000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02259,0.903333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02260,0.903333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02263,0.893333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02264,0.900000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02268,0.853333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02381,0.720000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02388,0.848333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02389,0.526667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02390,0.736667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02392,0.901667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02393,0.733333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02394,0.726667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02396,0.623333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02397,0.853333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02398,0.846667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02399,0.838333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02400,0.896667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02401,0.783333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02402,0.880000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02403,0.803333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02404,0.875000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02405,0.893333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02406,0.660000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02407,0.630000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02408,0.681667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02409,0.720000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02410,0.766667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02411,0.780000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02412,0.863333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02413,0.898333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02414,0.720000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02415,0.883333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02416,0.540000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02417,0.783333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02418,0.920000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02419,0.770000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02420,0.608333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02421,0.828333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02547,0.855000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02552,0.588333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02553,0.780000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02570,0.573333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02571,0.775000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02576,0.613333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02577,0.825000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02578,0.600000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02582,0.790000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02595,0.830000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02612,0.750000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02613,0.716667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02621,0.733333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02622,0.698333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02627,0.685000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02628,0.751667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02629,0.853333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02639,0.688333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02640,0.666667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02641,0.706667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02657,0.703333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02658,0.886667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02659,0.650000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02675,0.806667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02676,0.620000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02681,0.621667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02682,0.393333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02687,0.656667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02688,0.573333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02693,0.826667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02694,0.653333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02699,0.573333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02700,0.608333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02701,0.686667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02706,0.690000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02707,0.648333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02711,0.840000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02712,0.713333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02713,0.900000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02717,0.660000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02718,0.863333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02719,0.476667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02723,0.840000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02724,0.660000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02725,0.755000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02729,0.593333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02730,0.756667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02743,0.473333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02753,0.856667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02754,0.556667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02755,0.830000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02759,0.675000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02766,0.653333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02767,0.860000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02771,0.843333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02772,0.920000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02773,0.870000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02777,0.633333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02778,0.646667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02779,0.895000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02783,0.733333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02784,0.643333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02785,0.595000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02786,0.396667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02789,0.613333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02790,0.670000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02791,0.523333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02801,0.503333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02802,0.793333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02811,0.880000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02812,0.866667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02817,0.556667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02818,0.543333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02819,0.860000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02829,0.668333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02830,0.600000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02831,0.756667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02832,0.546667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02835,0.766667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02836,0.663333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02847,0.653333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02848,0.773333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02860,0.651667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02879,0.803333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02880,0.813333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02881,0.626667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02886,0.606667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02887,0.583333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02897,0.401667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02898,0.596667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02899,0.573333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02909,0.576667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02910,0.646667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02911,0.503333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02916,0.326667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02917,0.513333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02921,0.543333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02922,0.433333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02923,0.503333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02924,0.543333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02934,0.800000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02935,0.626667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02945,0.720000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02946,0.443333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02947,0.736667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02951,0.243333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02952,0.156667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02953,0.696667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02957,0.561667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02958,0.696667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02959,0.386667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02970,0.253333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02971,0.510000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02981,0.541667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02982,0.561667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02983,0.558333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02987,0.345000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02988,0.456667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02989,0.468333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02993,0.803333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02994,0.548333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p02995,0.705000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03000,0.413333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03001,0.630000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03011,0.555000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03012,0.573333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03013,0.736667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03035,0.643333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03037,0.596667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03041,0.560000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03042,0.546667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03059,0.506667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03060,0.543333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03071,0.586667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03072,0.653333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03073,0.696667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03075,0.746667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03076,0.496667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03086,0.736667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03087,0.593333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03102,0.643333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03106,0.830000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03107,0.463333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03109,0.566667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03126,0.640000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03136,0.530000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03146,0.710000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03147,0.463333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03160,0.670000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03161,0.633333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03220,0.770000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03239,0.673333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03242,0.486667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03243,0.483333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03261,0.870000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03281,0.905000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03282,0.476667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03285,0.900000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03289,0.605000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03292,0.761667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03293,0.693333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03308,0.853333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03315,0.793333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03316,0.883333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03324,0.625000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03325,0.646667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03352,0.325000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03360,0.586667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03370,0.303333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03371,0.543333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03378,0.510000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03416,0.826667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03434,0.570000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03435,0.330000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03448,0.886667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03449,0.491667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03455,0.766667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03456,0.516667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03457,0.743333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03469,0.513333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03470,0.626667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03471,0.906667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03474,0.775000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03478,0.895000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03493,0.553333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03494,0.880000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03545,0.846667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03632,0.758333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03644,0.596667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03680,0.698333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03695,0.703333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03720,0.763333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03775,0.833333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03814,0.870000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03835,0.803333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03854,0.686667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p03998,0.313333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p04012,0.553333,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p04030,0.900000,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p04043,0.876667,direct,false,15
javascript250,deepseek_v31,DeepSeek-V3.1,p04044,0.776667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p00001,0.890000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p00002,0.786667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p00003,0.866667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p00005,0.895000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p00006,0.496667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p00007,0.716667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p00011,0.783333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02255,0.826667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02256,0.808333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02257,0.668333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02258,0.560000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02259,0.893333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02260,0.898333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02263,0.846667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02264,0.866667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02268,0.813333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02381,0.643333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02388,0.650000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02389,0.591667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02390,0.755000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02392,0.856667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02393,0.760000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02394,0.623333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02396,0.738333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02397,0.835000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02398,0.788333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02399,0.848333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02400,0.886667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02401,0.833333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02402,0.880000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02403,0.755000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02404,0.863333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02405,0.850000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02406,0.716667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02407,0.470000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02408,0.776667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02409,0.860000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02410,0.646667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02411,0.580000,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02412,0.873333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02413,0.891667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02414,0.768333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02415,0.903333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02416,0.326667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02417,0.833333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02418,0.921667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02419,0.596667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02420,0.676667,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02421,0.713333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02547,0.863333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02552,0.413333,direct,false,15
javascript250,deepseek_v4_pro,DeepSeek-V4-Pro,p02553,0.573333,direct,false,15
