dataset,model_key,model,problem_id,pair,score,score_source
java906,gemini,Gemini-3-preview,mbpp_0364,with_comments__variable_renaming,0.953559,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0364,with_comments__dead_code,0.954883,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0364,with_comments__encryption,0.824907,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0364,without_comments__variable_renaming,0.975909,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0364,without_comments__dead_code,0.952346,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0364,without_comments__encryption,0.847676,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0364,variable_renaming__dead_code,0.955242,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0364,variable_renaming__encryption,0.867961,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0364,dead_code__encryption,0.847215,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,original_description__with_comments,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0365,original_description__without_comments,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0365,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0365,original_description__dead_code,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0365,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0365,with_comments__without_comments,0.908233,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,with_comments__variable_renaming,0.847805,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,with_comments__dead_code,0.904314,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,with_comments__encryption,0.75809,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,without_comments__variable_renaming,0.830019,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,without_comments__dead_code,0.888715,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,without_comments__encryption,0.759811,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,variable_renaming__dead_code,0.794864,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,variable_renaming__encryption,0.769334,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0365,dead_code__encryption,0.719031,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0366,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0366,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0366,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0366,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0366,with_comments__without_comments,0.80079,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,with_comments__variable_renaming,0.748105,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,with_comments__dead_code,0.784868,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,with_comments__encryption,0.764618,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,without_comments__variable_renaming,0.799173,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,without_comments__dead_code,0.828631,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,without_comments__encryption,0.734472,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,variable_renaming__dead_code,0.942227,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,variable_renaming__encryption,0.698759,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0366,dead_code__encryption,0.711199,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,original_description__with_comments,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0368,original_description__without_comments,0.2,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0368,original_description__variable_renaming,0.2,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0368,original_description__dead_code,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0368,original_description__encryption,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0368,with_comments__without_comments,0.901692,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,with_comments__variable_renaming,0.823308,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,with_comments__dead_code,0.659883,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,with_comments__encryption,0.793868,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,without_comments__variable_renaming,0.793176,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,without_comments__dead_code,0.68315,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,without_comments__encryption,0.730423,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,variable_renaming__dead_code,0.638574,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,variable_renaming__encryption,0.828499,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0368,dead_code__encryption,0.720213,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,original_description__with_comments,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0371,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0371,original_description__variable_renaming,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0371,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0371,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0371,with_comments__without_comments,0.944367,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,with_comments__variable_renaming,0.816206,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,with_comments__dead_code,0.924356,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,with_comments__encryption,0.871485,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,without_comments__variable_renaming,0.829036,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,without_comments__dead_code,0.908278,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,without_comments__encryption,0.893363,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,variable_renaming__dead_code,0.820021,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,variable_renaming__encryption,0.91961,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0371,dead_code__encryption,0.879022,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0372,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0372,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0372,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0372,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0372,with_comments__without_comments,0.90637,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,with_comments__variable_renaming,0.939173,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,with_comments__dead_code,0.845619,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,with_comments__encryption,0.939376,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,without_comments__variable_renaming,0.915691,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,without_comments__dead_code,0.74202,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,without_comments__encryption,0.880857,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,variable_renaming__dead_code,0.845394,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,variable_renaming__encryption,0.945784,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0372,dead_code__encryption,0.846777,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,original_description__with_comments,0.2,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0374,original_description__without_comments,0.2,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0374,original_description__variable_renaming,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0374,original_description__dead_code,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0374,original_description__encryption,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0374,with_comments__without_comments,0.936197,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,with_comments__variable_renaming,0.897052,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,with_comments__dead_code,0.81175,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,with_comments__encryption,0.779358,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,without_comments__variable_renaming,0.885493,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,without_comments__dead_code,0.788729,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,without_comments__encryption,0.819895,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,variable_renaming__dead_code,0.775226,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,variable_renaming__encryption,0.808222,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0374,dead_code__encryption,0.77121,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0377,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0377,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0377,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0377,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0377,with_comments__without_comments,0.913071,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,with_comments__variable_renaming,0.635907,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,with_comments__dead_code,0.828105,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,with_comments__encryption,0.778409,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,without_comments__variable_renaming,0.7044,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,without_comments__dead_code,0.908597,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,without_comments__encryption,0.787449,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,variable_renaming__dead_code,0.734252,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,variable_renaming__encryption,0.76344,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0377,dead_code__encryption,0.785685,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,original_description__with_comments,0.7,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0378,original_description__without_comments,0.7,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0378,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0378,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0378,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0378,with_comments__without_comments,0.892581,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,with_comments__variable_renaming,0.785239,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,with_comments__dead_code,0.737618,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,with_comments__encryption,0.630819,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,without_comments__variable_renaming,0.912876,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,without_comments__dead_code,0.860093,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,without_comments__encryption,0.706087,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,variable_renaming__dead_code,0.922361,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,variable_renaming__encryption,0.796374,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0378,dead_code__encryption,0.775416,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,original_description__with_comments,0.2,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0380,original_description__without_comments,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0380,original_description__variable_renaming,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0380,original_description__dead_code,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0380,original_description__encryption,0.4,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0380,with_comments__without_comments,0.986007,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,with_comments__variable_renaming,0.688357,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,with_comments__dead_code,0.921497,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,with_comments__encryption,0.737078,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,without_comments__variable_renaming,0.702179,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,without_comments__dead_code,0.921385,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,without_comments__encryption,0.739943,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,variable_renaming__dead_code,0.686672,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,variable_renaming__encryption,0.740391,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0380,dead_code__encryption,0.714263,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0382,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0382,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0382,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0382,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0382,with_comments__without_comments,0.936605,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,with_comments__variable_renaming,0.953952,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,with_comments__dead_code,0.925854,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,with_comments__encryption,0.815735,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,without_comments__variable_renaming,0.94937,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,without_comments__dead_code,0.95078,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,without_comments__encryption,0.817611,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,variable_renaming__dead_code,0.957453,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,variable_renaming__encryption,0.854912,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0382,dead_code__encryption,0.839023,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,original_description__with_comments,0.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0383,original_description__without_comments,0.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0383,original_description__variable_renaming,0.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0383,original_description__dead_code,0.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0383,original_description__encryption,0.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0383,with_comments__without_comments,0.925486,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,with_comments__variable_renaming,0.904336,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,with_comments__dead_code,0.934561,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,with_comments__encryption,0.797216,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,without_comments__variable_renaming,0.856084,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,without_comments__dead_code,0.876122,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,without_comments__encryption,0.773546,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,variable_renaming__dead_code,0.874202,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,variable_renaming__encryption,0.775881,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0383,dead_code__encryption,0.737386,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0384,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0384,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0384,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0384,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0384,with_comments__without_comments,0.952232,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,with_comments__variable_renaming,0.749341,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,with_comments__dead_code,0.934799,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,with_comments__encryption,0.856138,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,without_comments__variable_renaming,0.773555,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,without_comments__dead_code,0.928399,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,without_comments__encryption,0.867761,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,variable_renaming__dead_code,0.757273,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,variable_renaming__encryption,0.760758,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0384,dead_code__encryption,0.853703,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0385,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0385,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0385,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0385,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0385,with_comments__without_comments,0.98388,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,with_comments__variable_renaming,0.964359,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,with_comments__dead_code,0.895076,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,with_comments__encryption,0.909755,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,without_comments__variable_renaming,0.95466,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,without_comments__dead_code,0.903081,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,without_comments__encryption,0.897475,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,variable_renaming__dead_code,0.90685,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,variable_renaming__encryption,0.922002,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0385,dead_code__encryption,0.887609,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0386,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0386,original_description__variable_renaming,0.7,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0386,original_description__dead_code,0.6,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0386,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0386,with_comments__without_comments,0.924799,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,with_comments__variable_renaming,0.754127,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,with_comments__dead_code,0.973045,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,with_comments__encryption,0.888152,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,without_comments__variable_renaming,0.83916,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,without_comments__dead_code,0.912523,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,without_comments__encryption,0.907051,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,variable_renaming__dead_code,0.734052,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,variable_renaming__encryption,0.825734,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0386,dead_code__encryption,0.872811,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0387,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0387,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0387,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0387,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0387,with_comments__without_comments,0.955018,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,with_comments__variable_renaming,0.807027,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,with_comments__dead_code,0.919664,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,with_comments__encryption,0.831237,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,without_comments__variable_renaming,0.801127,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,without_comments__dead_code,0.950224,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,without_comments__encryption,0.858936,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,variable_renaming__dead_code,0.806619,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,variable_renaming__encryption,0.831018,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0387,dead_code__encryption,0.840821,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0388,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0388,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0388,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0388,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0388,with_comments__without_comments,0.916461,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,with_comments__variable_renaming,0.888223,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,with_comments__dead_code,0.737113,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,with_comments__encryption,0.88516,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,without_comments__variable_renaming,0.926452,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,without_comments__dead_code,0.791008,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,without_comments__encryption,0.89449,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,variable_renaming__dead_code,0.784479,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,variable_renaming__encryption,0.944025,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0388,dead_code__encryption,0.7805,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0389,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0389,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0389,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0389,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0389,with_comments__without_comments,0.91848,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,with_comments__variable_renaming,0.958208,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,with_comments__dead_code,0.910783,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,with_comments__encryption,0.849609,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,without_comments__variable_renaming,0.911488,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,without_comments__dead_code,0.924412,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,without_comments__encryption,0.912642,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,variable_renaming__dead_code,0.916617,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,variable_renaming__encryption,0.852494,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0389,dead_code__encryption,0.844045,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,original_description__with_comments,0.6,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0391,original_description__without_comments,0.6,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0391,original_description__variable_renaming,0.6,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0391,original_description__dead_code,0.7,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0391,original_description__encryption,0.6,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0391,with_comments__without_comments,0.652768,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,with_comments__variable_renaming,0.543227,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,with_comments__dead_code,0.841067,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,with_comments__encryption,0.58116,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,without_comments__variable_renaming,0.803354,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,without_comments__dead_code,0.630631,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,without_comments__encryption,0.770707,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,variable_renaming__dead_code,0.614898,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,variable_renaming__encryption,0.851861,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0391,dead_code__encryption,0.571107,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0392,original_description__without_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0392,original_description__variable_renaming,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0392,original_description__dead_code,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0392,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0392,with_comments__without_comments,0.769302,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,with_comments__variable_renaming,0.797949,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,with_comments__dead_code,0.671269,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,with_comments__encryption,0.629499,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,without_comments__variable_renaming,0.855405,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,without_comments__dead_code,0.727281,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,without_comments__encryption,0.686735,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,variable_renaming__dead_code,0.774815,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,variable_renaming__encryption,0.729524,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0392,dead_code__encryption,0.822549,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0394,original_description__with_comments,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0394,original_description__without_comments,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0394,original_description__variable_renaming,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0394,original_description__dead_code,0.9,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0394,original_description__encryption,1.0,llm_eval
java906,gemini,Gemini-3-preview,mbpp_0394,with_comments__without_comments,0.889256,st_pairwise
java906,gemini,Gemini-3-preview,mbpp_0394,with_comments__variable_renaming,0.779754,st_pairwise
